지점,지점명,일시,최저기온(°C),최고기온(°C),일강수량(mm),평균 풍속(m/s),평균 상대습도(%),일 최심신적설(cm),평균 전운량(1/10),안개 계속시간(hr),일 미세먼지 농도(㎍/㎥)
264,함양군,2021-06-10,16.3,28.1,0.0,1.9,63.1,,8.6,,
264,함양군,2021-06-11,19.2,27.7,12.2,1.4,82.6,,8.5,,
264,함양군,2021-06-12,20.1,29.5,,1.1,76.9,,6.9,,
264,함양군,2021-06-13,21.3,30.9,,1.0,72.9,,7.1,,
264,함양군,2021-06-14,21.0,28.9,,1.6,75.0,,7.4,,
264,함양군,2021-06-15,18.7,22.4,20.5,1.6,86.0,,7.9,,
264,함양군,2021-06-16,18.2,24.0,0.8,1.3,82.6,,9.0,,
264,함양군,2021-06-17,18.1,25.4,3.3,0.8,79.4,,9.9,,
264,함양군,2021-06-18,18.7,24.7,4.4,1.4,82.1,,8.9,,
264,함양군,2021-06-19,15.5,30.4,,1.1,65.4,,3.3,,
264,함양군,2021-06-20,15.5,31.5,,1.4,57.3,,3.5,,
264,함양군,2021-06-21,15.8,30.7,,1.6,61.0,,4.3,,
264,함양군,2021-06-22,15.5,28.4,17.2,1.5,76.6,,4.1,,
264,함양군,2021-06-23,17.9,26.0,23.1,1.1,84.3,,8.1,,
264,함양군,2021-06-24,18.8,27.3,0.0,0.8,78.0,,6.9,,
264,함양군,2021-06-25,17.9,29.1,,0.9,76.3,,7.0,,
264,함양군,2021-06-26,19.4,26.4,11.4,0.6,81.9,,9.0,,
264,함양군,2021-06-27,17.9,29.8,,1.0,74.0,,5.3,,
264,함양군,2021-06-28,19.8,28.3,0.0,0.8,76.6,,7.4,,
264,함양군,2021-06-29,18.2,28.9,7.2,0.9,82.0,,8.0,,
264,함양군,2021-06-30,20.2,29.5,0.0,0.7,80.1,,7.3,,
264,함양군,2021-07-01,18.4,31.1,,1.0,75.8,,4.9,,
264,함양군,2021-07-02,18.2,31.3,,1.2,71.5,,6.6,,
264,함양군,2021-07-03,19.5,23.6,40.2,1.3,90.3,,8.6,,
264,함양군,2021-07-04,21.0,28.5,1.4,2.9,76.1,,8.4,,
264,함양군,2021-07-05,20.2,23.7,14.6,0.9,85.6,,9.9,,
264,함양군,2021-07-06,20.6,24.9,36.5,0.6,92.4,,9.8,,
264,함양군,2021-07-07,21.7,24.6,75.8,0.6,94.8,,9.4,,
264,함양군,2021-07-08,22.0,29.1,3.3,0.7,85.5,,9.5,,
264,함양군,2021-07-09,22.6,31.1,0.8,1.5,79.3,,7.0,,
264,함양군,2021-07-10,21.1,32.4,2.4,1.2,79.5,,6.3,,
264,함양군,2021-07-11,20.1,32.2,,1.1,77.9,,7.5,,
264,함양군,2021-07-12,22.0,34.1,,,78.9,,6.9,,
264,함양군,2021-07-13,23.6,32.9,,1.1,80.4,,6.5,,
264,함양군,2021-07-14,23.0,33.9,,1.0,77.5,,6.9,,
264,함양군,2021-07-15,22.8,33.4,2.0,0.9,82.9,,5.1,,
264,함양군,2021-07-16,21.3,33.4,0.2,1.0,81.3,,5.5,,
264,함양군,2021-07-17,20.7,30.8,2.6,1.2,83.1,,7.4,,
264,함양군,2021-07-18,21.5,31.3,12.5,1.4,81.1,,7.3,,
264,함양군,2021-07-19,22.4,30.4,3.8,0.8,83.6,,9.5,,
264,함양군,2021-07-20,23.0,29.9,,0.6,83.4,,9.6,,
264,함양군,2021-07-21,21.4,33.1,,0.8,77.8,,8.0,,
264,함양군,2021-07-22,18.9,32.5,,0.8,78.6,,5.3,,
264,함양군,2021-07-23,21.3,32.7,,0.8,78.9,,7.9,,
264,함양군,2021-07-24,22.8,32.7,,0.9,80.1,,8.6,,
264,함양군,2021-07-25,22.2,32.4,,1.4,77.0,,8.0,,
264,함양군,2021-07-26,21.4,32.9,,1.8,69.9,,3.4,,
264,함양군,2021-07-27,19.8,33.8,0.0,1.0,72.1,,2.3,,
264,함양군,2021-07-28,23.3,34.1,,1.1,71.5,,4.1,,
264,함양군,2021-07-29,22.9,34.0,,0.8,76.4,,6.0,,
264,함양군,2021-07-30,22.4,34.2,,1.1,72.9,,5.9,,
264,함양군,2021-07-31,24.2,35.4,,0.8,74.9,,6.4,,
264,함양군,2021-08-01,24.3,33.2,7.1,0.9,83.1,,8.6,,
264,함양군,2021-08-02,24.4,32.3,0.0,1.0,82.5,,8.0,,
264,함양군,2021-08-03,24.1,32.4,4.2,0.9,84.3,,6.5,,
264,함양군,2021-08-04,23.8,34.0,,0.7,79.8,,4.1,,
264,함양군,2021-08-05,22.4,35.0,0.0,0.8,76.0,,5.4,,
264,함양군,2021-08-06,23.2,35.4,,1.1,75.5,,4.1,,
264,함양군,2021-08-07,21.5,36.2,1.3,1.4,70.8,,6.3,,
264,함양군,2021-08-08,21.9,30.5,,1.0,82.0,,8.9,,
264,함양군,2021-08-09,21.1,33.2,,1.0,74.5,,6.4,,
264,함양군,2021-08-10,21.8,31.6,25.9,1.3,86.4,,8.1,,
264,함양군,2021-08-11,21.5,31.2,,1.2,82.0,,4.5,,
264,함양군,2021-08-12,20.0,30.6,0.0,0.9,81.9,,8.3,,
264,함양군,2021-08-13,21.7,30.1,,0.9,81.3,,9.4,,
264,함양군,2021-08-14,21.8,27.2,14.2,0.8,85.8,,9.6,,
264,함양군,2021-08-15,19.3,30.1,,1.1,75.6,,7.5,,
264,함양군,2021-08-16,20.1,28.6,,1.5,74.4,,6.8,,
264,함양군,2021-08-17,19.5,30.0,0.8,1.0,77.5,,6.6,,
264,함양군,2021-08-18,18.8,26.8,2.3,0.7,84.9,,7.8,,
264,함양군,2021-08-19,19.5,29.2,7.5,0.7,84.0,,7.5,,
264,함양군,2021-08-20,19.5,30.1,,1.1,81.0,,5.4,,
264,함양군,2021-08-21,21.6,24.4,21.3,0.9,93.0,,8.8,,
264,함양군,2021-08-22,20.5,30.4,,1.5,77.6,,7.6,,
264,함양군,2021-08-23,21.3,24.0,33.8,1.0,94.0,,10.0,,
264,함양군,2021-08-24,22.1,29.3,57.1,1.5,87.4,,9.4,,
264,함양군,2021-08-25,21.3,27.8,7.0,0.7,91.0,,8.0,,
264,함양군,2021-08-26,19.7,32.2,,1.0,77.8,,5.1,,
264,함양군,2021-08-27,18.4,27.6,23.6,0.7,90.6,,9.1,,
264,함양군,2021-08-28,20.3,30.6,,0.8,82.0,,7.4,,
264,함양군,2021-08-29,21.1,29.3,23.4,0.9,88.3,,8.1,,
264,함양군,2021-08-30,22.3,30.6,0.2,0.8,83.0,,7.8,,
264,함양군,2021-08-31,21.9,30.5,0.0,0.6,85.5,,8.3,,
264,함양군,2021-09-01,22.4,28.5,13.4,1.2,87.8,,9.5,,
264,함양군,2021-09-02,19.5,23.7,11.2,0.9,90.3,,7.3,,
264,함양군,2021-09-03,18.0,23.4,1.5,0.7,89.4,,6.1,,
264,함양군,2021-09-04,17.8,27.1,,0.8,82.0,,9.0,,
264,함양군,2021-09-05,17.9,24.0,1.1,0.8,86.5,,9.3,,
264,함양군,2021-09-06,17.4,22.2,13.6,1.1,91.6,,9.3,,
264,함양군,2021-09-07,17.4,24.3,1.9,1.5,86.6,,9.3,,
264,함양군,2021-09-08,17.1,28.2,,2.5,75.8,,5.6,,
264,함양군,2021-09-09,16.0,29.3,,0.6,81.1,,6.6,,
264,함양군,2021-09-10,18.2,24.7,0.3,0.5,90.5,,8.5,,
264,함양군,2021-09-11,18.4,30.6,,0.8,80.0,,2.9,,
264,함양군,2021-09-12,17.5,30.6,,0.8,80.1,,6.8,,
264,함양군,2021-09-13,17.5,26.5,,1.2,78.3,,9.9,,
264,함양군,2021-09-14,19.5,21.6,0.5,1.2,81.3,,9.4,,
264,함양군,2021-09-15,16.2,27.1,,2.0,65.9,,5.3,,
264,함양군,2021-09-16,13.7,25.4,,0.9,78.6,,7.4,,
264,함양군,2021-09-17,18.7,22.4,17.0,1.4,85.8,,8.1,,
264,함양군,2021-09-18,16.7,28.0,,0.7,77.6,,6.6,,
264,함양군,2021-09-19,15.1,28.0,,0.8,79.4,,3.5,,
264,함양군,2021-09-20,15.2,26.5,,2.1,77.3,,7.6,,
264,함양군,2021-09-21,18.4,27.0,16.5,1.6,84.6,,7.0,,
264,함양군,2021-09-22,18.4,27.7,5.4,2.2,75.4,,4.0,,
264,함양군,2021-09-23,14.2,27.0,,1.8,71.6,,3.4,,
264,함양군,2021-09-24,11.7,26.5,,0.8,77.8,,4.8,,
264,함양군,2021-09-25,14.8,26.3,,1.2,81.6,,9.8,,
264,함양군,2021-09-26,16.7,25.4,,1.0,73.0,,9.1,,
264,함양군,2021-09-27,16.4,25.4,0.0,0.8,78.1,,7.0,,
264,함양군,2021-09-28,18.0,24.9,0.8,0.7,79.9,,8.6,,
264,함양군,2021-09-29,19.9,24.6,18.0,0.5,91.3,,10.0,,
264,함양군,2021-09-30,16.1,28.6,4.3,0.9,79.0,,1.4,,
264,함양군,2021-10-01,15.1,29.8,,0.8,79.0,,,,
264,함양군,2021-10-02,14.0,29.4,,1.3,74.9,,0.6,,
264,함양군,2021-10-03,13.5,29.6,,0.8,79.9,,3.0,,
264,함양군,2021-10-04,12.7,31.2,,0.8,76.9,,3.1,,
264,함양군,2021-10-05,16.4,30.1,,1.3,75.6,,3.5,,
264,함양군,2021-10-06,15.1,28.7,,0.8,72.8,,2.6,,
264,함양군,2021-10-07,16.9,28.2,,1.3,69.5,,6.1,,
264,함양군,2021-10-08,17.0,25.9,,0.7,72.0,,9.1,,
264,함양군,2021-10-09,17.6,28.5,,1.3,65.1,,5.0,,
264,함양군,2021-10-10,16.7,29.5,7.4,0.7,73.0,,7.4,,
264,함양군,2021-10-11,15.9,22.1,17.1,1.3,77.8,,9.8,,
264,함양군,2021-10-12,14.6,16.1,22.9,1.1,82.5,,7.6,,
264,함양군,2021-10-13,14.7,20.9,,0.6,72.9,,8.0,,
264,함양군,2021-10-14,13.7,26.4,,1.5,67.1,,5.0,,
264,함양군,2021-10-15,11.2,21.8,7.9,0.4,81.6,,7.6,,
264,함양군,2021-10-16,7.5,17.1,4.3,2.2,59.1,,10.0,,
264,함양군,2021-10-17,0.6,15.7,,2.2,46.5,,1.0,,
264,함양군,2021-10-18,-1.6,19.4,,0.8,65.1,,2.5,,
264,함양군,2021-10-19,4.4,18.6,,1.5,70.1,,5.1,,
264,함양군,2021-10-20,1.6,17.4,,0.8,69.1,,5.6,,
264,함양군,2021-10-21,1.5,18.9,,1.0,73.3,,5.3,,
264,함양군,2021-10-22,1.0,16.9,,1.4,66.8,,0.3,,
264,함양군,2021-10-23,0.5,19.7,,0.6,71.6,,0.0,,
264,함양군,2021-10-24,1.6,20.4,,0.8,72.0,,5.9,,
264,함양군,2021-10-25,2.2,21.3,,0.8,70.5,,1.3,,
264,함양군,2021-10-26,0.9,21.5,,0.5,71.5,,3.5,,
264,함양군,2021-10-27,5.0,21.0,,1.5,66.9,,2.5,,
264,함양군,2021-10-28,1.4,21.8,,0.9,64.9,,0.0,,
264,함양군,2021-10-29,3.7,19.6,,0.7,69.8,,4.4,,
264,함양군,2021-10-30,4.5,16.9,,0.4,74.1,,7.0,,
264,함양군,2021-10-31,3.3,22.8,,0.6,72.5,,4.0,,
264,함양군,2021-11-01,5.3,20.7,,1.8,67.6,,4.1,,
264,함양군,2021-11-02,3.0,18.2,,1.7,67.8,,3.6,,
264,함양군,2021-11-03,0.8,19.7,,1.1,65.0,,2.3,,
264,함양군,2021-11-04,2.2,21.5,,0.8,64.8,,2.3,,
264,함양군,2021-11-05,1.6,19.5,,0.6,67.4,,3.1,,
264,함양군,2021-11-06,1.6,20.7,,0.6,65.0,,0.1,,
264,함양군,2021-11-07,3.2,20.9,,1.4,65.4,,7.5,,
264,함양군,2021-11-08,7.3,13.9,22.6,3.2,70.8,,7.4,,
264,함양군,2021-11-09,5.7,10.4,2.7,3.7,69.8,,6.5,,
264,함양군,2021-11-10,5.0,10.1,2.6,3.3,76.3,,8.3,,
264,함양군,2021-11-11,5.3,11.0,0.5,3.5,65.3,,5.8,,
264,함양군,2021-11-12,1.3,9.1,0.2,3.1,68.4,,2.6,,
264,함양군,2021-11-13,0.2,14.8,,1.6,70.3,,2.8,,
264,함양군,2021-11-14,0.5,17.0,,1.1,69.9,,2.3,,
264,함양군,2021-11-15,0.2,18.2,,0.8,68.8,,2.1,,
264,함양군,2021-11-16,0.2,18.2,,1.0,66.4,,1.5,,
264,함양군,2021-11-17,-2.0,16.4,,1.4,59.0,,3.0,,
264,함양군,2021-11-18,-0.5,17.5,,1.1,67.8,,3.0,,
264,함양군,2021-11-19,0.6,18.6,,1.0,70.3,,2.9,,
264,함양군,2021-11-20,1.3,20.5,,0.4,69.3,,3.3,,
264,함양군,2021-11-21,2.2,15.4,0.6,0.4,76.0,,9.6,,
264,함양군,2021-11-22,2.7,12.0,0.8,3.9,53.9,,6.3,,
264,함양군,2021-11-23,2.0,6.1,,3.8,54.5,,4.6,,
264,함양군,2021-11-24,2.6,11.2,0.1,3.5,56.1,,4.4,,
264,함양군,2021-11-25,1.8,14.7,,2.6,51.1,,2.9,,
264,함양군,2021-11-26,-2.3,13.1,,1.7,48.9,,0.0,,
264,함양군,2021-11-27,-2.6,13.4,,0.9,54.0,,0.1,,
264,함양군,2021-11-28,-5.6,14.8,,0.5,58.9,,3.8,,
264,함양군,2021-11-29,-4.6,17.4,,,59.5,,2.0,,
264,함양군,2021-11-30,-0.5,11.2,13.4,2.6,68.0,,7.6,,
264,함양군,2021-12-01,-0.9,4.7,,4.3,35.9,,5.4,,
264,함양군,2021-12-02,-4.3,7.7,,2.1,53.9,,4.3,,
264,함양군,2021-12-03,0.6,9.5,0.1,3.0,44.3,,3.8,,
264,함양군,2021-12-04,-3.4,8.1,,1.7,54.0,,2.9,,
264,함양군,2021-12-05,-5.2,11.8,,0.5,64.8,,1.0,,
264,함양군,2021-12-06,-4.0,14.3,,0.5,70.8,,3.8,,
264,함양군,2021-12-07,-2.1,15.8,,0.7,64.4,,0.5,,
264,함양군,2021-12-08,-3.6,15.4,,0.5,66.0,,1.1,,
264,함양군,2021-12-09,-4.0,11.8,,0.4,71.3,,6.0,,
264,함양군,2021-12-10,0.3,14.6,,0.8,71.9,,6.9,,
264,함양군,2021-12-11,-0.8,14.9,,1.2,63.4,,6.9,,
264,함양군,2021-12-12,-0.9,11.4,,3.7,42.0,,5.0,,
264,함양군,2021-12-13,-6.1,6.2,,3.5,30.8,,0.1,,
264,함양군,2021-12-14,-8.5,8.6,,1.7,61.4,,4.1,,
264,함양군,2021-12-15,-0.8,13.9,,1.4,62.1,,5.9,,
264,함양군,2021-12-16,-0.4,11.5,0.8,1.2,67.1,,8.7,,
264,함양군,2021-12-17,-5.4,7.5,,5.1,34.4,,6.6,,
264,함양군,2021-12-18,-8.2,3.1,0.1,3.3,36.6,,3.0,,
264,함양군,2021-12-19,-4.4,6.2,,2.8,51.8,,4.6,,
264,함양군,2021-12-20,-4.8,11.6,,2.0,55.6,,4.6,,
264,함양군,2021-12-21,-0.9,13.4,,2.1,57.9,,1.1,,
264,함양군,2021-12-22,-5.4,14.6,,0.8,51.0,,0.0,,
264,함양군,2021-12-23,-7.1,13.1,,0.6,56.5,,2.4,,
264,함양군,2021-12-24,-5.5,11.1,,1.8,62.4,,8.0,,
264,함양군,2021-12-25,-8.6,0.0,,4.4,35.0,,0.6,,
264,함양군,2021-12-26,-9.7,-1.8,,3.5,33.5,,2.1,,
264,함양군,2021-12-27,-10.1,3.3,,3.4,47.5,,3.0,,
264,함양군,2021-12-28,-0.3,6.8,,2.9,51.0,,6.8,,
264,함양군,2021-12-29,-1.0,8.7,,2.9,52.5,,6.0,,
264,함양군,2021-12-30,-1.4,4.1,0.4,4.5,37.5,,6.9,,
264,함양군,2021-12-31,-4.1,2.2,,4.2,28.8,,2.3,,
264,함양군,2022-01-01,-10.5,7.7,,0.8,35.8,,4.6,,
264,함양군,2022-01-02,-9.5,6.8,,2.0,60.8,,3.1,,
264,함양군,2022-01-03,-10.3,7.2,,1.8,48.1,,0.6,,
264,함양군,2022-01-04,-4.4,7.7,,3.0,34.5,,1.7,,
264,함양군,2022-01-05,-5.4,6.0,,0.5,37.1,,10.0,,
264,함양군,2022-01-06,-6.5,8.6,,2.0,,,1.4,,
264,함양군,2022-01-07,-11.0,11.1,,0.7,,,0.0,,
264,함양군,2022-01-08,-10.7,9.1,,1.6,60.0,,2.1,,
264,함양군,2022-01-09,-4.5,8.8,,1.5,70.9,,5.1,,
264,함양군,2022-01-10,-7.4,11.0,,1.4,62.1,,4.3,,
264,함양군,2022-01-11,-6.2,3.1,,4.3,45.8,,3.1,,
264,함양군,2022-01-12,-8.7,1.8,,3.7,48.5,,3.3,,
264,함양군,2022-01-13,-9.1,0.5,,3.5,47.8,,2.3,,
264,함양군,2022-01-14,-6.7,6.1,,2.6,38.0,,2.9,,
264,함양군,2022-01-15,-7.2,10.1,,1.4,50.5,,6.3,,
264,함양군,2022-01-16,-3.2,5.0,,4.1,54.9,,4.1,,
264,함양군,2022-01-17,-3.5,3.1,,4.1,48.9,,7.4,,
264,함양군,2022-01-18,-9.3,4.8,,2.5,35.5,,0.3,,
264,함양군,2022-01-19,-12.4,6.5,,2.2,54.9,,4.8,,
264,함양군,2022-01-20,-9.7,6.3,,1.5,52.3,,0.6,,
264,함양군,2022-01-21,-11.6,7.4,,0.5,60.9,,3.0,,
264,함양군,2022-01-22,-6.2,8.8,,0.5,56.0,,8.3,,
264,함양군,2022-01-23,-1.2,12.7,,0.7,63.5,,8.0,,
264,함양군,2022-01-24,1.2,6.9,,1.1,58.3,,7.4,,
264,함양군,2022-01-25,1.8,6.8,,1.3,63.9,,5.6,,
264,함양군,2022-01-26,-2.6,7.6,,2.4,56.0,,6.3,,
264,함양군,2022-01-27,-5.2,10.3,,1.7,48.6,,5.4,,
264,함양군,2022-01-28,-1.2,7.1,,3.8,29.6,,6.3,,
264,함양군,2022-01-29,-1.7,7.0,,3.3,21.8,,7.0,,
264,함양군,2022-01-30,-6.4,7.5,,2.2,24.0,,3.4,,
264,함양군,2022-01-31,-7.9,8.1,,2.6,32.0,,0.9,,
264,함양군,2022-02-01,-1.9,3.3,,3.9,47.3,,7.4,,
264,함양군,2022-02-02,-3.0,5.6,,3.4,42.0,,5.9,,
264,함양군,2022-02-03,-3.9,6.3,,2.7,31.0,,5.9,,
264,함양군,2022-02-04,-6.6,3.6,,3.6,41.1,,6.1,,
264,함양군,2022-02-05,-5.2,0.8,,4.4,45.8,,6.8,,
264,함양군,2022-02-06,-7.3,2.6,,3.4,45.6,,5.5,,
264,함양군,2022-02-07,-5.5,4.0,,2.1,33.9,,8.3,,
264,함양군,2022-02-08,-8.3,8.1,,1.4,49.0,,4.4,,
264,함양군,2022-02-09,-9.4,10.7,,0.7,50.3,,5.8,,
264,함양군,2022-02-10,-3.8,10.1,,1.7,43.9,,2.5,,
264,함양군,2022-02-11,-8.7,12.0,,0.8,48.8,,3.6,,
264,함양군,2022-02-12,-4.7,14.4,,0.7,38.6,,3.4,,
264,함양군,2022-02-13,-3.6,13.1,,0.6,54.4,,7.4,,
264,함양군,2022-02-14,-5.0,11.9,,2.1,54.3,,3.8,,
264,함양군,2022-02-15,-4.9,2.6,,5.1,48.0,,7.3,,
264,함양군,2022-02-16,-5.8,-0.7,,4.4,47.3,,7.5,,
264,함양군,2022-02-17,-10.2,2.6,,3.1,32.4,,1.6,,
264,함양군,2022-02-18,-12.9,8.4,,0.7,44.5,,6.6,,
264,함양군,2022-02-19,-3.1,7.0,,2.7,43.8,,9.0,,
264,함양군,2022-02-20,-5.6,1.5,,4.7,30.6,,2.1,,
264,함양군,2022-02-21,-7.0,6.0,,4.1,42.3,,3.8,,
264,함양군,2022-02-22,-4.2,3.6,,3.7,28.3,,4.9,,
264,함양군,2022-02-23,-5.6,3.6,,4.0,22.3,,4.5,,
264,함양군,2022-02-24,-5.7,6.1,,4.1,26.6,,0.1,,
264,함양군,2022-02-25,-5.5,11.1,,2.8,36.4,,0.8,,
264,함양군,2022-02-26,-4.6,13.5,1.0,3.7,38.5,,3.5,,
264,함양군,2022-02-27,0.0,13.0,,3.4,23.8,,0.0,,
264,함양군,2022-02-28,-6.8,15.6,,0.9,33.6,,4.8,,
264,함양군,2022-03-01,-0.7,14.7,1.1,2.5,56.4,,6.3,,
264,함양군,2022-03-02,-1.1,10.8,,4.7,30.9,,1.1,,
264,함양군,2022-03-03,-2.3,14.1,,2.4,38.0,,0.0,,
264,함양군,2022-03-04,-4.4,17.0,,2.0,43.8,,4.8,,
264,함양군,2022-03-05,-0.3,9.9,,5.2,28.3,,0.5,,
264,함양군,2022-03-06,-2.2,10.4,,3.7,23.8,,1.6,,
264,함양군,2022-03-07,-4.9,13.6,,1.4,31.8,,6.0,,
264,함양군,2022-03-08,-6.1,15.8,,1.8,35.1,,0.9,,
264,함양군,2022-03-09,-4.2,19.1,,1.2,40.9,,0.0,,
264,함양군,2022-03-10,-3.7,18.5,,1.3,38.1,,6.6,,
264,함양군,2022-03-11,-0.8,19.0,,0.9,59.6,,6.4,,
264,함양군,2022-03-12,3.9,22.9,,1.3,65.6,,5.8,,
264,함양군,2022-03-13,8.7,15.7,11.9,0.6,89.4,,8.9,,
264,함양군,2022-03-14,8.0,17.3,0.2,2.5,77.1,,8.1,,
264,함양군,2022-03-15,0.8,21.6,,2.0,50.9,,1.3,,
264,함양군,2022-03-16,0.5,23.9,,1.5,49.5,,3.0,,
264,함양군,2022-03-17,6.1,12.6,6.8,1.6,71.6,,10.0,,
264,함양군,2022-03-18,4.3,7.6,8.0,1.4,84.8,,9.3,,
264,함양군,2022-03-19,0.4,6.9,10.0,1.9,76.0,,9.5,,
264,함양군,2022-03-20,-1.8,9.3,,2.0,66.5,,8.8,,
264,함양군,2022-03-21,-1.7,14.5,,1.2,43.9,,8.1,,
264,함양군,2022-03-22,0.2,14.5,,1.0,45.5,,7.6,,
264,함양군,2022-03-23,0.1,11.6,0.1,1.5,58.6,,6.5,,
264,함양군,2022-03-24,-2.2,18.1,,1.3,55.9,,4.9,,
264,함양군,2022-03-25,2.0,18.6,21.2,2.4,64.9,,8.1,,
264,함양군,2022-03-26,9.3,16.1,23.8,3.8,71.9,,9.1,,
264,함양군,2022-03-27,3.9,17.7,,3.4,36.5,,6.6,,
264,함양군,2022-03-28,-1.4,15.3,,1.2,46.5,,5.1,,
264,함양군,2022-03-29,-1.1,20.6,,0.8,52.5,,0.9,,
264,함양군,2022-03-30,0.8,21.9,0.0,1.5,63.3,,6.8,,
264,함양군,2022-03-31,8.2,17.4,1.8,2.7,59.6,,9.1,,
264,함양군,2022-04-01,3.3,15.0,0.0,1.3,49.3,,5.5,,
264,함양군,2022-04-02,0.6,16.7,,1.9,42.5,,0.0,,
264,함양군,2022-04-03,-1.6,18.8,,1.1,41.8,,1.3,,
264,함양군,2022-04-04,-0.9,20.7,,1.7,38.1,,0.0,,
264,함양군,2022-04-05,-0.9,20.1,,2.3,,,7.3,,
264,함양군,2022-04-06,4.9,23.1,,2.2,37.4,,0.0,,
264,함양군,2022-04-07,6.3,19.5,2.1,2.6,65.0,,3.0,,
264,함양군,2022-04-08,1.2,24.4,,1.6,56.5,,0.0,,
264,함양군,2022-04-09,3.6,27.2,,1.7,65.3,,0.9,,
264,함양군,2022-04-10,4.9,26.2,,1.2,68.9,,5.8,,
264,함양군,2022-04-11,7.5,25.9,,1.1,80.1,,2.6,,
264,함양군,2022-04-12,11.7,29.1,,2.0,70.5,,4.1,,
264,함양군,2022-04-13,9.8,22.3,5.2,1.9,92.3,,8.8,,
264,함양군,2022-04-14,8.9,13.7,0.9,1.7,85.8,,9.3,,
264,함양군,2022-04-15,7.9,21.0,,1.7,67.5,,6.1,,
264,함양군,2022-04-16,2.3,21.6,,1.8,60.3,,2.8,,
264,함양군,2022-04-17,2.9,22.6,,1.5,47.9,,3.8,,
264,함양군,2022-04-18,6.7,23.3,,1.6,45.8,,7.6,,
264,함양군,2022-04-19,4.8,25.0,,1.6,39.1,,4.3,,
264,함양군,2022-04-20,2.1,24.6,,1.8,46.1,,0.4,,
264,함양군,2022-04-21,6.4,16.3,1.1,0.5,74.1,,6.4,,
264,함양군,2022-04-22,6.0,26.5,,2.5,66.3,,6.3,,
264,함양군,2022-04-23,12.3,25.6,,1.9,65.4,,7.6,,
264,함양군,2022-04-24,9.2,28.6,,2.2,62.1,,2.5,,
264,함양군,2022-04-25,9.1,27.9,7.9,1.4,61.1,,7.9,,
264,함양군,2022-04-26,15.6,22.2,14.3,1.4,86.6,,8.9,,
264,함양군,2022-04-27,11.8,25.5,,1.9,51.3,,4.9,,
264,함양군,2022-04-28,8.4,24.4,,1.3,62.9,,5.4,,
264,함양군,2022-04-29,9.1,16.9,12.5,1.7,76.8,,9.6,,
264,함양군,2022-04-30,9.5,16.7,,2.0,66.8,,9.4,,
264,함양군,2022-05-01,5.8,19.8,,2.4,46.5,,3.3,,
264,함양군,2022-05-02,6.0,21.0,,2.6,45.6,,2.6,,
264,함양군,2022-05-03,0.8,22.6,,1.6,62.0,,0.4,,
264,함양군,2022-05-04,3.9,27.4,,1.4,65.1,,0.4,,
264,함양군,2022-05-05,6.0,28.1,,1.2,66.5,,0.1,,
264,함양군,2022-05-06,7.7,28.0,,1.3,65.3,,0.1,,
264,함양군,2022-05-07,10.2,25.8,,2.1,61.9,,5.5,,
264,함양군,2022-05-08,13.5,22.9,,2.0,48.4,,5.6,,
264,함양군,2022-05-09,9.2,22.5,0.0,1.4,53.9,,7.3,,
264,함양군,2022-05-10,6.5,23.7,,1.3,51.4,,6.4,,
264,함양군,2022-05-11,13.9,25.8,,0.9,55.8,,9.1,,
264,함양군,2022-05-12,15.7,25.6,,0.7,65.8,,9.1,,
264,함양군,2022-05-13,13.9,20.1,1.7,1.2,80.8,,8.1,,
264,함양군,2022-05-14,6.9,22.8,,3.2,38.5,,4.1,,
264,함양군,2022-05-15,9.0,22.7,,2.2,37.6,,4.4,,
264,함양군,2022-05-16,4.5,24.3,,1.8,49.9,,2.0,,
264,함양군,2022-05-17,5.4,27.4,,1.6,53.3,,2.0,,
264,함양군,2022-05-18,7.9,28.3,,2.3,49.4,,0.0,,
264,함양군,2022-05-19,9.2,26.8,,1.6,46.1,,7.4,,
264,함양군,2022-05-20,12.2,27.1,,1.7,56.0,,7.6,,
264,함양군,2022-05-21,11.0,28.6,,2.3,57.8,,0.8,,
264,함양군,2022-05-22,13.1,29.6,,2.8,47.8,,2.1,,
264,함양군,2022-05-23,14.8,30.9,,2.1,54.4,,4.0,,
264,함양군,2022-05-24,12.0,32.7,,1.1,49.8,,1.6,,
264,함양군,2022-05-25,13.0,30.9,,1.9,58.5,,4.1,,
264,함양군,2022-05-26,13.9,27.3,,2.7,42.5,,2.4,,
264,함양군,2022-05-27,12.4,27.7,,3.5,45.5,,0.1,,
264,함양군,2022-05-28,11.0,30.1,,2.4,45.3,,6.4,,
264,함양군,2022-05-29,8.2,30.7,,2.0,45.9,,1.9,,
264,함양군,2022-05-30,18.2,25.5,0.0,2.4,67.4,,8.4,,
264,함양군,2022-05-31,11.3,30.5,,2.3,41.3,,2.4,,
264,함양군,2022-06-01,13.2,31.6,,1.3,48.3,,3.8,,
264,함양군,2022-06-02,10.1,32.1,,1.9,54.8,,0.6,,
264,함양군,2022-06-03,14.4,33.5,,1.7,57.6,,2.6,,
264,함양군,2022-06-04,14.2,29.3,,1.9,54.0,,6.6,,
264,함양군,2022-06-05,16.3,21.4,31.9,2.2,84.9,,9.9,,
264,함양군,2022-06-06,15.3,25.4,0.4,1.8,82.0,,6.1,,
264,함양군,2022-06-07,15.4,20.0,18.8,1.2,83.6,,8.3,,
264,함양군,2022-06-08,14.8,23.8,1.5,1.2,81.1,,7.1,,
